date,Accelerometer (z) [m/s2],Accelerometer (x) [m/s2],Accelerometer (y) [m/s2],temperature [°C]
2021-02-24T09:01:56.439Z,8.954545454545455,-2.0287081339712922,-1.8277511961722488,25
2021-02-24T09:01:56.443Z,9.066985645933014,-2.2081339712918657,-1.9449760765550241,25
2021-02-24T09:01:56.448Z,8.940191387559809,-2.167464114832536,-2.363636363636364,25
2021-02-24T09:01:56.453Z,8.820574162679426,-2.270334928229665,-2.4545454545454546,25
2021-02-24T09:01:56.458Z,8.825358851674643,-2.452153110047847,-2.779904306220096,25
2021-02-24T09:01:56.462Z,8.720095693779902,-2.267942583732057,-3.069377990430622,25
2021-02-24T09:01:56.467Z,8.710526315789473,-2.4401913875598087,-3.119617224880382,25
2021-02-24T09:01:56.472Z,8.595693779904305,-2.0789473684210527,-3.3803827751196174,25
2021-02-24T09:01:56.477Z,8.645933014354068,-2.1722488038277508,-3.313397129186603,25
2021-02-24T09:01:56.481Z,8.552631578947368,-2.191387559808613,-3.208133971291866,25
2021-02-24T09:01:56.486Z,8.526315789473685,-2.196172248803828,-3.3947368421052637,25
2021-02-24T09:01:56.491Z,8.71531100478469,-2.2464114832535884,-2.851674641148325,25
2021-02-24T09:01:56.496Z,8.799043062200958,-1.892344497607656,-2.4665071770334928,25
2021-02-24T09:01:56.500Z,9.047846889952151,-1.9497607655502391,-1.0550239234449759,25
2021-02-24T09:01:56.505Z,8.971291866028707,-1.7822966507177034,-1.1459330143540671,25
2021-02-24T09:01:56.510Z,9.409090909090908,-2.0,-0.5933014354066986,25
2021-02-24T09:01:56.515Z,9.543062200956935,-2.2200956937799043,-0.1339712918660287,25
2021-02-24T09:01:56.519Z,9.30622009569378,-1.6028708133971292,-0.4449760765550239,25
2021-02-24T09:01:56.524Z,10.038277511961722,-1.892344497607656,0.32057416267942584,25
2021-02-24T09:01:56.529Z,10.169856459330145,-1.834928229665072,-0.3229665071770335,25
2021-02-24T09:01:56.534Z,9.705741626794259,-1.6387559808612442,0.03588516746411483,25
2021-02-24T09:01:56.538Z,9.270334928229666,-1.9521531100478469,-0.5311004784688995,25
2021-02-24T09:01:56.543Z,9.169856459330145,-1.6602870813397128,-0.7129186602870813,25
2021-02-24T09:01:56.548Z,9.342105263157897,-1.940191387559809,-0.7296650717703349,25
2021-02-24T09:01:56.553Z,9.155502392344498,-1.4354066985645932,-1.1770334928229664,25
2021-02-24T09:01:56.557Z,9.229665071770334,-1.7224880382775118,-0.6866028708133971,25
2021-02-24T09:01:56.562Z,9.279904306220095,-1.6052631578947367,-0.65311004784689,25
2021-02-24T09:01:56.567Z,9.112440191387561,-1.4712918660287082,-0.11961722488038275,25
2021-02-24T09:01:56.572Z,8.966507177033495,-1.9808612440191389,-0.3947368421052632,25
2021-02-24T09:01:56.576Z,9.0,-1.868421052631579,-0.5430622009569378,25
2021-02-24T09:01:56.581Z,9.330143540669855,-2.083732057416268,-0.6961722488038278,25
2021-02-24T09:01:56.586Z,9.229665071770334,-1.4760765550239234,-0.8875598086124402,25
2021-02-24T09:01:56.591Z,9.169856459330145,-1.7990430622009566,-1.0645933014354068,25
2021-02-24T09:01:56.595Z,9.131578947368421,-2.014354066985646,-1.2057416267942584,25
2021-02-24T09:01:56.600Z,9.0622009569378,-2.0454545454545454,-1.3157894736842106,25
2021-02-24T09:01:56.605Z,9.07177033492823,-1.9306220095693782,-1.3253588516746408,25
2021-02-24T09:01:56.610Z,9.04066985645933,-1.6172248803827751,-1.3636363636363635,25
2021-02-24T09:01:56.614Z,9.090909090909092,-1.911483253588517,-1.4760765550239234,25
2021-02-24T09:01:56.619Z,9.02153110047847,-1.8133971291866031,-1.5191387559808611,25
2021-02-24T09:01:56.624Z,9.0311004784689,-1.9952153110047848,-1.6842105263157894,25
2021-02-24T09:01:56.629Z,9.011961722488039,-1.8229665071770336,-1.6267942583732058,25
2021-02-24T09:01:56.633Z,9.033492822966505,-1.8564593301435408,-1.8564593301435408,25
2021-02-24T09:01:56.638Z,8.964114832535886,-1.7320574162679423,-1.7535885167464116,25
2021-02-24T09:01:56.643Z,8.930622009569376,-1.7583732057416268,-1.8875598086124399,25
2021-02-24T09:01:56.648Z,8.882775119617225,-1.8803827751196167,-1.8947368421052633,25
2021-02-24T09:01:56.652Z,8.827751196172251,-1.8492822966507176,-1.9760765550239237,25
2021-02-24T09:01:56.657Z,8.81578947368421,-1.8229665071770336,-2.0861244019138754,25
2021-02-24T09:01:56.662Z,8.777511961722489,-1.6578947368421053,-2.1770334928229667,25
2021-02-24T09:01:56.667Z,8.698564593301437,-1.6961722488038278,-2.3038277511961724,25
2021-02-24T09:01:56.671Z,8.681818181818182,-1.7009569377990434,-2.3995215311004783,25
2021-02-24T09:01:56.676Z,8.760765550239235,-1.5933014354066986,-2.5669856459330145,25
2021-02-24T09:01:56.681Z,5.827751196172249,-1.5191387559808611,-1.3516746411483254,25
2021-02-24T09:01:56.686Z,7.588516746411482,-1.6866028708133969,-10.370813397129185,25
2021-02-24T09:01:56.690Z,13.088516746411484,-2.7655502392344498,-8.038277511961722,25
2021-02-24T09:01:56.695Z,6.07177033492823,-1.1770334928229664,-0.6698564593301436,25
2021-02-24T09:01:56.700Z,5.667464114832536,-0.08851674641148326,-12.576555023923445,25
2021-02-24T09:01:56.705Z,10.382775119617225,-3.38755980861244,5.0574162679425845,25
2021-02-24T09:01:56.709Z,8.155502392344497,-1.5215311004784688,-9.791866028708133,25
2021-02-24T09:01:56.714Z,8.9066985645933,-0.1339712918660287,0.6483253588516746,25
2021-02-24T09:01:56.719Z,10.239234449760763,-3.208133971291866,-2.2918660287081343,25
2021-02-24T09:01:56.724Z,9.94976076555024,1.2559808612440189,-7.483253588516747,25
2021-02-24T09:01:56.728Z,10.834928229665072,-5.258373205741627,1.748803827751196,25
2021-02-24T09:01:56.733Z,6.952153110047848,0.3277511961722488,-8.535885167464114,25
2021-02-24T09:01:56.738Z,9.832535885167463,-2.7440191387559807,1.69377990430622,25
2021-02-24T09:01:56.742Z,10.141148325358852,-1.8947368421052633,-2.6626794258373208,25
2021-02-24T09:01:56.747Z,7.767942583732058,0.6555023923444976,-1.229665071770335,25
2021-02-24T09:01:56.752Z,9.433014354066986,-4.4688995215311005,-0.3373205741626794,25
2021-02-24T09:01:56.757Z,8.11244019138756,1.0430622009569377,-2.2224880382775116,25
2021-02-24T09:01:56.761Z,9.102870813397127,-5.021531100478469,-1.1507177033492824,25
2021-02-24T09:01:56.766Z,7.538277511961723,0.3803827751196172,-1.375598086124402,25
2021-02-24T09:01:56.771Z,8.669856459330143,-3.0813397129186604,-1.9832535885167464,25
2021-02-24T09:01:56.776Z,8.064593301435407,-1.3995215311004785,-1.0956937799043065,25
2021-02-24T09:01:56.780Z,7.1913875598086126,-1.2775119617224882,-2.9138755980861246,25
2021-02-24T09:01:56.785Z,8.818181818181818,-3.1842105263157894,-0.7775119617224879,25
2021-02-24T09:01:56.790Z,8.322966507177034,0.03588516746411483,-3.351674641148325,25
2021-02-24T09:01:56.795Z,8.253588516746413,-3.1076555023923444,-2.851674641148325,25
2021-02-24T09:01:56.799Z,8.645933014354068,0.019138755980861243,-0.9090909090909092,25
2021-02-24T09:01:56.804Z,12.043062200956935,-2.712918660287081,-2.91866028708134,25
2021-02-24T09:01:56.809Z,10.87799043062201,-1.8253588516746408,0.14832535885167464,25
2021-02-24T09:01:56.814Z,8.172248803827749,-1.208133971291866,-4.483253588516748,25
2021-02-24T09:01:56.818Z,10.76555023923445,-2.1985645933014357,0.27751196172248804,25
2021-02-24T09:01:56.823Z,11.423444976076555,-2.4880382775119623,-3.2822966507177034,25
2021-02-24T09:01:56.828Z,9.165071770334928,-0.916267942583732,-1.1339712918660287,25
2021-02-24T09:01:56.833Z,8.25598086124402,-1.4330143540669855,-1.1220095693779903,25
2021-02-24T09:01:56.837Z,9.382775119617225,-1.2320574162679423,-1.9593301435406696,25
2021-02-24T09:01:56.842Z,10.37799043062201,-3.3014354066985647,-0.6626794258373205,25
