sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y
29,Normal,23.724306937359263,8.305484723701515,20.47433773934588,6.034904306220096,-0.7628708133971296,-0.8717105263157897,125.72009569377991,53.7177033492823,98.71531100478468
30,Normal,23.447228537440665,9.511798890795008,21.184901693225534,5.665574162679422,-0.8495693779904314,-1.2087739234449757,138.40909090909088,64.44258373205743,107.0311004784689
31,Normal,24.031712167506186,10.530484131228764,22.181966701301025,5.690681818181815,-0.5969437799043059,-0.7468839712918657,156.51913875598086,56.23205741626794,127.77033492822967
32,Normal,25.48516997154524,10.17005915681625,23.17153243552822,6.621842105263158,-0.7457894736842112,-0.9457057416267957,156.66985645933013,74.90191387559808,137.30861244019138
33,Normal,22.203430632332108,8.054783896573738,22.331765220596598,6.834413875598087,-0.8871531100478472,-1.3982595693779907,148.11483253588517,49.64832535885168,115.59330143540669
34,Normal,19.43924555797507,7.3146464493272925,21.1206160422672,7.53723086124402,-0.7159210526315793,-1.3037141148325355,119.00478468899522,49.16985645933015,115.2488038277512
35,Normal,20.999485864056805,9.451193766955157,20.99211004077708,7.364904306220089,-0.6875059808612444,-1.403181818181818,124.25358851674642,68.99043062200957,92.62679425837321
36,Normal,19.648885098563206,9.805941877033254,18.951793650867423,8.138516746411485,-0.9682655502392342,-1.1745394736842107,122.20813397129187,59.65789473684211,102.2846889952153
37,Normal,23.441691584413746,11.758496301312478,21.375707855302625,8.307972488038285,-0.39424641148325357,-1.2809031100478476,151.83732057416267,109.5,123.0023923444976
38,Normal,17.566942785075,9.15613161383674,18.60438306744133,8.757266746411483,-0.9679126794258373,-1.4220215311004794,137.3803827751196,47.17224880382775,105.51913875598086
39,Normal,19.36161815570602,7.162967778715351,19.200568069086994,8.159778708133976,-0.907093301435407,-1.4391028708133953,114.03588516746413,45.39473684210526,93.07177033492823
40,Normal,18.142816427231978,7.9476373812004475,18.672110137066177,8.020047846889954,-0.7731638755980861,-0.9437799043062202,104.36602870813397,47.330143540669866,97.32057416267943
41,Normal,24.95224672992703,10.639824910436023,23.859642975255507,7.983875598086126,-0.9825777511961712,-1.2229665071770328,150.63875598086125,65.37559808612441,129.73923444976077
42,Normal,19.187183562686386,7.687587568405844,19.69116100461271,8.559742822966507,-0.7895574162679422,-1.4333193779904305,156.66985645933013,65.188995215311,102.62200956937798
43,Normal,16.8926266528508,7.672841124840524,18.307216159464062,8.6115490430622,-1.0208014354066985,-1.4404605263157897,96.02631578947367,50.578947368421055,88.9377990430622
44,Normal,23.967785579792643,10.150372451007753,20.67040650052303,8.431387559808616,-0.7911842105263156,-0.9313696172248795,143.8062200956938,72.67224880382776,107.84210526315789
45,Normal,19.179062455914828,5.908533917180111,20.829629840721175,7.809790669856472,-0.9304246411483255,-1.2762081339712927,137.877990430622,38.38277511961722,108.71291866028707
46,Normal,17.553134448909002,7.2383020837491046,18.805165697948965,7.906088516746401,-0.8142404306220098,-1.33177033492823,98.75358851674642,39.74401913875598,101.02153110047847
47,Normal,17.37060827870934,7.866045728080443,19.53072642504413,7.448953349282297,-0.8569258373205745,-1.3534150717703353,94.14114832535887,45.85167464114832,90.97846889952153
48,Normal,17.245177009393476,5.659592662332755,17.96571466451624,7.730065789473685,-0.9097727272727281,-1.3905143540669855,101.14832535885168,36.99043062200957,96.83492822966508
49,Normal,17.555330525424594,6.941851260316837,19.241682813202594,7.704521531100478,-0.8418899521531102,-1.463845693779904,109.75119617224881,39.86124401913876,102.18421052631578
50,Normal,16.082361158678776,7.91875209003402,18.047618288860296,7.976979665071766,-0.8188696172248807,-1.2580203349282295,108.59569377990431,45.20095693779905,98.16746411483254
51,Normal,16.826321917866366,7.560094311005403,16.12586559739605,7.936369617224877,-0.9589473684210525,-1.374366028708134,113.35406698564594,49.751196172248804,79.02392344497608
52,Normal,19.468625399993698,7.9611745685481665,18.876643712063945,7.704389952153108,-0.8176076555023927,-1.2438277511961717,145.66267942583733,57.73205741626794,112.23444976076556
53,Normal,21.40535235088586,8.87678477395978,22.38567301728326,7.3230861244019145,-1.0517942583732058,-1.1386004784688992,153.50717703349284,70.12679425837318,126.99282296650716
54,Normal,20.23861812656794,7.017669373488496,15.965067129887412,7.4600239234449806,-0.803588516746412,-0.8701136363636359,106.04545454545453,43.858851674641144,82.51913875598086
55,Normal,19.339600948037866,6.923892967972815,17.997399929417032,7.195197368421049,-0.8311662679425834,-1.0685645933014345,111.50239234449761,38.385167464114836,97.00956937799043
56,Normal,18.468542386327282,6.747138318164574,19.640790318381537,7.590071770334933,-0.7190490430622014,-1.317093301435407,136.07655502392345,41.95933014354067,126.7846889952153
57,Normal,18.06017205942386,7.698547764654992,21.218740754607758,7.9969617224880345,-0.8547846889952155,-1.330041866028708,112.26555023923444,52.70095693779905,121.11004784688996
58,Normal,16.923396138502866,8.793272746365146,17.348726101360043,7.231776315789469,-0.8494258373205744,-1.0377392344497602,106.26076555023924,48.4688995215311,96.622009569378
59,Normal,16.75995332057988,6.3855453846878865,17.460155190540075,7.847117224880383,-0.8343062200956939,-0.9792284688995213,93.06698564593302,34.58373205741626,94.4354066985646
60,Normal,16.85070898580072,8.84985318785212,18.428920873381248,8.009258373205737,-0.7277093301435406,-1.3372009569377985,136.7799043062201,53.81818181818181,100.13875598086125
61,Normal,16.609968410419718,7.383446921069547,18.23484859037307,7.975777511961727,-0.7237739234449758,-1.53644138755981,101.9688995215311,40.05980861244019,107.16507177033493
62,Normal,17.487808049098735,7.3463722533961695,17.91356386437686,7.5002511961722504,-0.8454007177033502,-1.1427033492822969,109.5,45.325358851674636,99.22248803827753
63,Normal,18.14952421338604,6.496622707085372,18.304260942275295,7.456046650717706,-0.7882476076555026,-1.0672727272727274,97.1531100478469,38.16746411483253,93.7200956937799
64,Normal,14.756450784167777,6.1021700838862,15.198334549548543,8.24214114832536,-0.842416267942583,-1.2126674641148327,92.64114832535884,33.4377990430622,84.18421052631581
65,Normal,18.09884697534447,8.87560520314603,20.74974575895938,8.235053827751207,-0.7275538277511958,-1.2696949760765555,101.88755980861242,48.56220095693781,105.49043062200957
66,Normal,19.893110359575832,9.058543505782854,20.555655292399152,8.81117822966508,-0.7066746411483248,-0.6646710526315788,128.41626794258372,49.91626794258374,120.2822966507177
67,Normal,21.34495836703364,11.689696845166146,24.32081562688719,7.867793062200954,-0.8190909090909111,-1.656459330143541,143.13636363636363,96.17224880382776,144.81578947368422
68,Normal,25.253663660970474,12.5619934465884,30.64477065796702,7.459976076555027,-0.8681638755980863,-1.0443062200956943,139.76794258373204,76.73684210526316,149.67703349282294
69,Normal,26.050204253490282,10.92596343640383,32.80738839881934,6.389952153110053,-0.9273863636363632,-1.6091626794258382,137.78229665071768,57.07177033492823,134.28468899521533
70,Normal,21.39389774654086,11.804654281282843,26.22501672821992,7.245412679425833,-0.6538397129186602,-1.7941028708133984,116.27033492822966,61.0,140.7535885167464
71,Normal,19.701053513424,8.842744936503477,21.746467944992386,7.6625717703349325,-0.6950657894736837,-1.5097069377990437,131.7511961722488,44.662679425837325,106.01913875598086
72,Normal,21.96407394157856,11.22515278926777,27.19857602111906,7.850622009569373,-0.7181220095693783,-1.4619078947368431,113.79665071770334,55.72248803827752,137.66985645933013
73,Normal,21.212246367284862,13.318909240405167,28.85019210566061,7.473056220095691,-0.7796411483253591,-1.4614952153110041,115.92822966507177,91.77272727272728,132.57655502392345
74,Normal,19.68188375325728,12.07980134426638,26.742204797047258,7.0185227272727255,-0.8955502392344507,-2.345454545454543,118.56459330143541,70.82057416267943,131.73444976076556
75,Normal,18.343439996948202,12.684442250966054,27.042901512890186,7.814090909090912,-0.6711004784688995,-0.8440370813397129,120.4425837320574,86.91387559808612,130.77751196172247
76,Normal,20.51990028446329,12.000258423217643,27.815775839865285,7.383959330143544,-0.699563397129186,-1.544413875598086,117.35885167464116,61.88277511961722,132.00956937799043
77,Normal,20.613589693104878,12.784128409711405,29.453918646168994,6.984635167464116,-0.7879665071770338,-1.2811662679425841,101.80622009569379,70.43062200956936,133.10047846889952
78,Normal,20.83860435312189,12.389945352603183,27.424945699154378,7.651543062200954,-0.6067284688995213,-1.5977272727272733,116.68181818181819,59.538277511961724,146.20095693779905
79,Normal,18.62857564684838,11.243949322339803,25.21197347868421,7.940382775119617,-0.9320035885167469,-1.5731877990430618,146.6961722488038,76.28947368421053,132.75837320574163
80,Normal,20.6600309326347,13.561944595342803,28.451623674908205,7.592183014354067,-0.8472607655502401,-2.087105263157894,132.0693779904306,76.04306220095695,136.66985645933016
81,Normal,20.444056634069106,12.028135438434358,27.94584412398607,7.397972488038281,-0.7311303827751198,-1.0231100478468897,121.69856459330146,63.86363636363637,132.09330143540672
82,Normal,18.73930215345766,12.267356176423966,25.100833462728726,8.392344497607656,-0.6633791866028708,-1.6718122009569365,109.02870813397128,69.12679425837321,126.72248803827752
83,Normal,22.37570207409746,10.980902766564817,27.39377322334992,7.6270035885167555,-0.6854844497607657,-1.5144916267942596,144.68899521531097,65.2224880382775,140.38516746411483
84,Normal,25.64163963027686,11.590210894541176,30.17449681243103,6.737876794258377,-0.8392583732057409,-1.606614832535885,134.53588516746413,67.21052631578948,127.16985645933015
85,Normal,25.869970535430436,14.316063478761484,32.361792364353526,6.152398325358854,-0.8681339712918674,-1.3101136363636363,146.1555023923445,79.97607655502392,149.74162679425837
86,Normal,28.17249020237883,13.243419603890088,33.61889330564649,7.0638516746411435,-0.771285885167464,-1.566949760765551,154.62200956937798,84.811004784689,143.3205741626794
87,Normal,26.926972668448943,15.422777227359429,33.266939819078914,6.267781100478475,-0.9668839712918664,-1.149784688995215,142.94497607655504,100.57894736842104,152.70813397129186
88,Normal,25.647604249462535,15.747973093908374,28.699438427029648,7.695616028708134,-0.9369677033492824,-1.0599282296650723,156.66985645933013,114.89952153110049,143.3205741626794
89,Normal,23.680352364801585,9.874120300658324,28.14637874455713,7.604976076555025,-0.702906698564593,-0.9630980861244021,153.56459330143542,63.24401913875599,146.41387559808612
90,Normal,23.86530494756629,9.856250156974316,29.325249463043573,7.57539473684211,-0.7722308612440199,-1.432165071770334,150.03588516746413,59.6578947368421,151.3133971291866
91,Normal,26.051866205740254,10.427301344297788,31.680796286265764,5.5806578947368415,-0.7066866028708132,-0.9947308612440199,152.7775119617225,65.21531100478468,149.67703349282297
92,Normal,20.87981821687895,10.071332608584733,27.186458903423244,6.270849282296645,-0.7381937799043058,-1.0415191387559815,112.91866028708134,46.75119617224881,138.27033492822966
93,Normal,18.48631272777732,11.059367814261423,27.056089558715247,6.810921052631578,-0.7078289473684213,-1.549222488038278,103.54306220095694,61.8397129186603,135.50956937799043
94,Normal,22.054131093378103,11.245357843580328,26.60266322916056,6.281363636363637,-0.7852811004784696,-1.2990610047846893,124.00717703349284,72.52153110047847,125.84928229665073
95,Normal,19.37419433834252,9.593472303506704,25.71333056017129,6.627440191387551,-0.7125179425837321,-1.2679485645933017,112.0645933014354,63.75837320574162,149.54784688995213
96,Normal,20.182313689666625,10.097682380774275,26.89458604157899,6.7599940191387535,-0.6504007177033496,-0.5501734449760766,146.61722488038276,55.933014354066984,150.85167464114832
97,Normal,19.955760726321337,10.177458842123386,28.44833056919941,7.18203349282296,-0.5830801435406695,-1.0289114832535888,127.06220095693782,51.94736842105263,141.73444976076559
98,Normal,21.751050735250274,10.661449318081457,28.313624817450375,7.230137559808616,-0.7827153110047856,-1.1480980861244023,126.92583732057416,67.83014354066985,141.76076555023923
99,Normal,23.83649580739065,11.625757565163141,30.055833809644547,5.813486842105267,-0.7108253588516743,-0.799437799043062,133.45454545454547,59.956937799043075,151.92583732057415
100,Normal,24.2655795854981,11.232448580625633,30.47130865112957,5.277183014354067,-0.5997966507177032,-1.3112021531100466,150.23923444976077,60.504784688995215,138.89473684210526
101,Normal,21.60498613478821,11.133916749121926,30.588964987887298,6.85022129186603,-0.8898145933014354,-1.239395933014354,134.90669856459328,65.94258373205741,138.3181818181818
102,Normal,20.275821761630368,9.853984141240128,26.588028828461375,6.041357655502392,-0.7062141148325363,-1.2161363636363633,113.86602870813397,50.11483253588517,128.8397129186603
103,Normal,22.34789711249202,10.513716980887944,29.31000799939834,6.087960526315793,-0.5890610047846891,-1.2381519138755979,115.57177033492823,58.9354066985646,140.1818181818182
104,Normal,23.92365498630406,11.596173554198904,30.571666684604253,6.4477153110047825,-0.6224760765550241,-1.4483373205741625,142.8803827751196,58.758373205741634,147.0933014354067
105,Normal,20.45230360428146,12.064245979230384,28.384643939690875,8.06393540669857,-0.8052392344497619,-1.4706279904306223,143.08851674641147,66.82057416267942,130.76794258373207
106,Normal,21.224288706694523,10.37812083152707,26.912120859372745,8.399186602870815,-0.7589294258373213,-1.3339413875598085,145.49043062200957,52.952153110047846,144.0645933014354
107,Normal,17.516488824772253,9.759898267951497,25.976831060978945,8.559611244019138,-0.5545813397129189,-1.3074401913875593,136.17224880382776,60.33971291866028,143.47846889952154
108,Normal,18.481561074281764,9.009844835714297,25.958891284624087,8.548929425837319,-0.6304306220095693,-0.7860825358851673,114.47607655502392,54.069377990430624,127.79904306220095
109,Normal,17.524011196156973,8.566566630155984,25.418054209909563,8.89040071770335,-0.5502153110047848,-1.0836064593301435,103.87081339712918,43.51913875598087,127.38038277511961
110,Normal,22.25682244506392,11.62067724604323,28.781324626518924,9.414892344497607,-0.9502511961722491,-1.3610885167464122,144.41387559808612,70.56459330143541,148.4688995215311
111,Normal,25.329043546559564,10.57038225072007,29.684927088509415,7.031076555023926,-0.7677153110047851,-1.2858492822966505,150.5430622009569,69.01435406698565,138.64114832535887
112,Normal,22.10762805466315,9.540279880325574,27.11882703498925,8.389126794258376,-0.6569497607655499,-1.214318181818182,145.53827751196172,74.17224880382774,136.98086124401914
113,Normal,16.29506829692676,10.686612449647303,26.10740622115502,8.810526315789469,-0.7432057416267939,-1.3186782296650716,81.65789473684211,68.70095693779905,129.41626794258374
114,Normal,19.386953661665558,8.486320197645663,26.94823550252451,8.509348086124405,-0.6728827751196167,-1.2582655502392341,132.06698564593302,57.00717703349282,145.6866028708134
115,Normal,23.419799122078665,9.748823975047332,28.984623151016365,8.354958133971296,-0.7676674641148322,-1.2378289473684219,140.61244019138755,61.64832535885168,146.07655502392345
116,Normal,16.69780840656829,9.344956537101602,26.018286695522068,8.251070574162686,-0.6532655502392346,-1.257129186602871,107.21770334928232,53.69377990430621,129.63397129186603
117,Normal,15.049085489969315,9.9386137879733,26.60705223205802,8.65866626794259,-0.6667882775119617,-1.1094677033492832,95.75598086124401,63.39952153110049,128.8492822966507
118,Normal,15.820852183334136,9.46767192972925,24.907777614491746,8.630520334928224,-0.7762320574162673,-1.2830502392344494,77.33492822966507,52.267942583732065,125.83971291866027
119,Normal,18.087154055742314,8.30950180485052,25.810422091829306,8.477476076555018,-0.8085227272727273,-1.2680741626794256,103.00239234449761,44.34688995215311,135.20574162679424
120,Normal,21.19492920611906,8.47947229883767,28.93462290488002,7.676471291866029,-0.637643540669857,-1.1629665071770328,111.12679425837322,46.00000000000001,130.28947368421052
121,Normal,22.455382496364635,12.701539086289927,27.99379005307903,7.011997607655495,-1.0315430622009574,-0.44833732057416265,156.66985645933013,134.90669856459328,138.6244019138756
122,Normal,18.400885437488316,9.303454743190988,24.668007609527685,8.24866626794258,-0.5870633971291864,-1.231543062200956,91.73923444976077,51.99043062200957,121.51674641148325
123,Normal,19.88164451786883,9.559269675107856,26.816947576558157,8.005406698564594,-0.7362679425837322,-0.9064653110047849,135.99043062200957,49.07894736842106,152.13875598086122
124,Normal,19.337355987962674,9.476361011492203,23.866473450849604,8.094431818181821,-0.495340909090909,-1.221608851674641,120.17942583732058,46.409090909090914,140.1244019138756
125,Normal,23.192422505064787,9.612583805565256,27.17058126107464,6.920095693779907,-0.6231519138755981,-1.155962918660286,154.28229665071768,58.516746411483254,135.1866028708134
126,Normal,15.76373785956483,8.652694295232324,23.762375580744287,8.60861244019139,-0.5871172248803829,-1.3358732057416265,90.99282296650719,45.20334928229665,119.19856459330143
127,Normal,17.039045538101444,7.264543319191799,26.231838816312337,8.32279306220096,-0.5586901913875602,-1.3224820574162672,104.12200956937798,44.016746411483254,127.9019138755981
128,Normal,18.45428600975174,9.335506297656293,27.796369177985603,8.01578947368421,-0.5300000000000001,-1.4096172248803822,103.80382775119617,49.03349282296651,152.05263157894737
129,Normal,16.20839140140889,7.56043088651212,24.5847105979565,8.866955741626798,-0.5952093301435408,-1.2321172248803836,92.63397129186602,46.497607655502385,124.84449760765551
130,Normal,22.61292273943428,10.308912690303105,32.22733834356116,6.75648325358851,-0.3988995215310998,-1.24813995215311,156.66985645933013,64.22966507177034,152.67224880382776
131,Normal,17.163422198485577,7.392505133351692,25.550307090099412,8.655017942583735,-0.8167822966507178,-1.2306758373205724,114.56937799043064,41.983253588516746,133.60526315789474
132,Normal,17.43297653959146,8.123870453085503,27.038314647918575,7.60719497607656,-0.5414832535885171,-1.2946471291866035,102.77272727272728,40.519138755980855,138.76315789473685
133,Normal,17.754437933239764,8.439720688820463,26.67190921668658,7.644958133971287,-0.5007595693779904,-1.253313397129187,97.58373205741628,48.70574162679425,123.26076555023923
134,Normal,16.564171116919642,9.169054666370009,27.164319481749725,8.28000598086124,-0.5796471291866034,-1.3725478468899523,114.89712918660288,46.93540669856458,136.47607655502392
135,Normal,23.18270915035111,11.218115759684595,29.774472524391033,7.421315789473678,-0.595053827751196,-0.21321172248803816,149.17224880382776,109.6244019138756,152.05023923444975
136,Normal,18.26812119537741,7.9485836731926165,24.31779540116168,9.08935406698565,-0.5660466507177034,-0.7213576555023924,156.51196172248802,54.63636363636364,143.46172248803828
137,Normal,20.609520284390417,7.907702066146217,28.49678697913337,7.283265550239233,-0.6128289473684209,-0.8685586124401916,141.5430622009569,37.61722488038278,145.27272727272725
138,Normal,21.087198784249942,8.636915801698635,30.275399979979795,7.462505980861246,-0.535167464114833,-0.7742523923444979,116.49282296650716,53.53827751196171,142.99043062200957
139,Normal,17.231008919882132,8.516288590490118,27.2772207074987,8.921112440191388,-0.5645334928229665,-0.6676016746411482,96.3468899521531,41.18421052631578,128.16267942583733
140,Normal,15.774185248763871,8.150318701382957,26.824744686797214,8.79330741626795,-0.639407894736842,-0.8067105263157898,107.50239234449761,41.119617224880386,131.85406698564594
141,Normal,15.677480148929655,8.914158106677117,24.946982976009203,9.060962918660287,-0.6042344497607656,-0.7598564593301436,112.63636363636365,45.95693779904306,140.43779904306217
142,Normal,18.575521686919043,10.18216059073565,27.893636114142858,9.02692583732058,-0.5841387559808608,-0.5615490430622007,121.69856459330146,70.20813397129186,132.4712918660287
143,Normal,14.88777399674732,9.840367713258933,21.99485816977976,8.609162679425838,-1.1775478468899523,-1.728606459330144,108.07416267942583,54.315789473684205,132.58373205741628
144,Normal,18.205918466942496,14.894720899547217,30.69242996194091,8.559007177033486,-0.7412679425837319,-1.5027811004784661,106.21770334928229,86.76555023923444,148.55980861244018
145,Normal,23.62737399768768,13.629324438013128,33.065005418823894,7.656728468899523,-0.6581220095693774,-1.1393600478468908,127.66746411483254,69.55741626794259,137.36363636363637
146,Normal,21.8520200613923,14.068147270591915,30.181470467515204,7.968050239234451,-0.7433313397129189,-0.8619617224880379,123.51435406698565,80.13397129186603,136.35406698564594
147,Normal,26.649195672176543,14.662768284190491,29.839145844941633,7.245119617224886,-0.7678110047846891,-1.1253708133971279,144.39234449760764,81.63157894736842,139.72966507177034
148,Normal,19.715467463655102,12.616514211659556,27.16360198625177,8.443253588516747,-0.7408612440191391,-1.3250956937799054,126.73205741626795,71.70813397129189,134.92344497607655
149,Normal,18.82228273174099,15.222796377622142,27.542233544933808,8.651692583732059,-0.6499700956937798,-1.387033492822965,108.99521531100478,83.97368421052633,138.70095693779905
150,Normal,20.019430952088516,13.8438295444618,28.388748164693943,8.583187799043062,-0.6587619617224884,-1.3832894736842112,111.77272727272728,74.85167464114832,134.9976076555024
151,Normal,16.929526789426113,13.789154404678749,26.893755306899607,8.412529904306222,-1.091572966507178,-1.7013098086124419,93.58373205741627,87.04306220095694,130.21291866028707
152,Normal,21.06237209474334,12.283430801434235,27.351962997993027,7.741626794258375,-0.8286244019138758,-1.1021650717703337,116.67942583732058,64.39234449760767,134.71291866028707
153,Normal,23.42902962926148,16.540678279400563,31.05560892036955,7.970424641148326,-0.8240789473684214,-1.4179964114832535,116.1794258373206,79.85406698564594,139.20095693779905
154,Normal,17.186130768649278,14.008093856232197,26.930420915519782,8.834802631578945,-0.6787619617224878,-1.4038875598086122,103.13397129186603,70.05263157894737,136.41626794258372
155,Normal,17.257404111394507,13.90040078841073,25.898430103670503,8.487135167464114,-1.1971471291866038,-1.7676435406698567,102.17942583732057,84.03827751196174,133.5933014354067
156,Normal,16.2075193993692,12.205937530681119,25.886753071235056,7.795980861244027,-1.0498504784688996,-1.6491626794258372,97.25837320574163,70.40669856459331,140.2583732057416
157,Normal,21.174835773250653,13.218051411797274,29.23388607501273,6.936178229665072,-0.8836363636363633,-1.3238098086124401,129.28229665071768,75.18181818181819,135.34210526315792
158,Normal,19.178464819812067,13.419861831283308,28.93769064290604,8.087434210526323,-0.7403349282296654,-1.4019437799043062,118.82057416267943,80.19377990430621,141.31578947368422
159,Normal,18.929566495087094,13.191888282034839,26.99616334154678,8.781375598086125,-0.6325299043062197,-1.503193779904306,99.57177033492823,71.4688995215311,137.944976076555
160,Normal,17.641838189035788,12.802341398295125,26.37164504010109,8.899437799043069,-0.6187260765550239,-1.4555442583732066,96.97129186602871,72.45215311004785,140.1602870813397
161,Normal,14.967287503451047,12.574671305106556,23.424073396983577,8.888050239234445,-0.5642523923444975,-1.5242583732057418,85.08133971291866,68.45933014354068,123.8444976076555
162,Normal,15.076146809813029,13.010021972047742,22.932872319825304,8.450807416267942,-0.7670813397129188,-1.8901375598086103,139.65550239234452,76.67464114832535,136.61004784688996
163,Normal,14.414757374133863,12.286461237604405,28.357513393994644,8.734623205741626,-0.9520574162679423,-1.7626315789473685,78.61004784688994,65.1531100478469,127.39234449760764
164,Normal,13.00334616212267,8.140784843617727,23.45423686942019,8.70479066985646,-0.7623504784688991,-1.308427033492823,88.95693779904306,42.066985645933016,124.95454545454547
165,Normal,19.928744649736345,10.230463273184514,28.49193093671035,8.062416267942579,-0.594366028708134,-1.3709569377990451,130.4019138755981,62.67703349282296,148.6578947368421
166,Normal,23.24219473608758,11.674005208794675,30.491408956719443,7.143277511961727,-0.4626435406698567,-1.4689473684210534,134.19856459330143,77.68899521531101,150.55980861244018
167,Normal,19.79978655776943,13.01156977566105,26.937270157259707,8.294102870813395,-0.4969677033492821,-1.439198564593302,110.66746411483254,84.9066985645933,132.78708133971293
168,Normal,28.681308010339773,16.236903216619147,32.33411139910951,6.053947368421046,-0.6075478468899517,-1.256004784688995,156.66985645933013,82.66028708133972,154.68421052631578
