date,Accelerometer (z) [m/s2],Accelerometer (x) [m/s2],Accelerometer (y) [m/s2],temperature [°C]
2021-04-16T14:15:32.927Z,-2.811004784688995,9.523923444976075,13.198564593301436,25
2021-04-16T14:15:32.932Z,-3.8373205741626792,5.794258373205742,7.574162679425838,25
2021-04-16T14:15:32.937Z,-3.80622009569378,1.248803827751196,6.188995215311005,25
2021-04-16T14:15:32.942Z,-4.6650717703349285,6.220095693779904,7.334928229665071,25
2021-04-16T14:15:32.946Z,-7.435406698564593,8.636363636363637,2.0813397129186604,25
2021-04-16T14:15:32.951Z,-7.086124401913875,5.078947368421052,-5.363636363636363,25
2021-04-16T14:15:32.956Z,-7.1650717703349285,13.863636363636363,-5.205741626794258,25
2021-04-16T14:15:32.961Z,-5.404306220095694,13.246411483253588,-4.956937799043062,25
2021-04-16T14:15:32.966Z,-3.6818181818181817,8.861244019138756,-4.019138755980861,25
2021-04-16T14:15:32.970Z,-3.9210526315789473,4.4952153110047846,-5.382775119617225,25
2021-04-16T14:15:32.975Z,-7.619617224880383,13.19377990430622,-10.392344497607656,25
2021-04-16T14:15:32.980Z,-7.107655502392345,21.995215311004785,-7.681818181818182,25
2021-04-16T14:15:32.985Z,-7.150717703349282,12.76555023923445,-12.933014354066986,25
2021-04-16T14:15:32.989Z,-5.002392344497608,15.016746411483254,-10.174641148325358,25
2021-04-16T14:15:32.994Z,-1.6172248803827751,13.641148325358852,-1.3205741626794258,25
2021-04-16T14:15:32.999Z,-0.3301435406698564,2.2559808612440198,-2.172248803827751,25
2021-04-16T14:15:33.004Z,-1.751196172248804,6.05023923444976,-8.52153110047847,25
2021-04-16T14:15:33.008Z,-2.2416267942583734,9.677033492822966,-6.7009569377990434,25
2021-04-16T14:15:33.013Z,-1.6961722488038278,7.966507177033493,-8.229665071770334,25
2021-04-16T14:15:33.018Z,-3.799043062200957,15.497607655502392,-11.61244019138756,25
2021-04-16T14:15:33.023Z,-1.88755980861244,11.681818181818182,-5.270334928229665,25
2021-04-16T14:15:33.028Z,0.6794258373205742,13.626794258373206,-2.5789473684210527,25
2021-04-16T14:15:33.032Z,-0.6770334928229665,9.490430622009567,-9.97846889952153,25
2021-04-16T14:15:33.037Z,2.208133971291866,0.7607655502392344,-4.107655502392345,25
2021-04-16T14:15:33.042Z,1.7894736842105263,10.277511961722489,2.8660287081339715,25
2021-04-16T14:15:33.047Z,-1.5334928229665072,11.97846889952153,-3.3444976076555024,25
2021-04-16T14:15:33.051Z,-3.452153110047847,5.442583732057416,-8.65311004784689,25
2021-04-16T14:15:33.056Z,-7.34688995215311,22.086124401913874,-9.083732057416269,25
2021-04-16T14:15:33.061Z,-5.253588516746412,23.71291866028708,-4.043062200956938,25
2021-04-16T14:15:33.066Z,1.937799043062201,1.9688995215311005,0.1028708133971291,25
2021-04-16T14:15:33.070Z,3.0334928229665072,-4.124401913875598,-0.4641148325358851,25
2021-04-16T14:15:33.075Z,-0.9425837320574164,6.291866028708134,1.263157894736842,25
