sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y
1200,Normal,1.8499709307402235,8.098341888402517,4.005212653612447,0.10872607655502385,8.954389952153107,-1.3278528708133968,9.0311004784689,41.578947368421055,24.944976076555022
1201,Normal,1.0579266663508615,5.98846450869824,3.566470525411942,0.14610645933014346,8.887033492822974,-1.3438696172248799,6.638755980861244,27.29665071770335,21.54066985645933
1202,Normal,1.2805698606783233,4.9983873032833035,4.743734238632098,0.15923444976076553,8.86477870813398,-1.1567942583732054,8.023923444976077,39.55502392344498,26.40191387559809
1203,Normal,1.384535191946224,5.421570752785414,5.489213522711843,0.1756638755980861,8.96118421052632,-0.8941387559808612,7.988038277511961,27.83492822966507,29.92822966507177
1204,Normal,1.459613795294763,5.56188433626018,5.5581743274147914,0.12055622009569378,8.933947368421048,-0.9365849282296655,8.976076555023923,42.229665071770334,35.55263157894736
1205,Normal,1.5709491852171444,4.9781717404868155,4.941628637366799,0.04744617224880383,8.947135167464118,-0.7441626794258376,8.937799043062201,29.102870813397132,27.322966507177036
1206,Normal,1.4693736962817616,5.492629921773561,4.87937494487503,0.18947966507177047,8.967834928229667,-0.7961722488038283,8.224880382775119,31.593301435406698,29.760765550239235
1207,Normal,1.3261411747787692,4.830783302154115,5.014894385199721,-0.007248803827751199,8.969521531100472,-0.7285047846889955,7.1100478468899535,28.476076555023923,28.78708133971292
1208,Normal,1.1712645246877924,3.938331762415162,4.121980547126125,0.058247607655502326,8.955017942583739,-0.6694796650717701,7.186602870813395,20.980861244019138,22.22248803827751
1209,Normal,1.6143607484959521,5.430027422953014,5.088828507008252,0.05130980861244016,9.018947368421045,-0.3376136363636366,11.681818181818182,45.68899521531101,29.32775119617225
1210,Normal,1.6438642070713378,5.905022779962768,6.209242603671248,-0.005131578947368409,9.027440191387559,-0.3166327751196172,9.44736842105263,40.78468899521531,37.588516746411486
1211,Normal,1.491704501190242,4.921435364124047,5.988502688790033,-0.13364234449760773,8.983636363636359,-0.5338098086124404,9.366028708133971,32.37320574162679,34.95933014354067
1212,Normal,1.3347632254577455,4.703922945922949,4.2668885961496805,-0.017900717703349264,8.985059808612432,-0.5125299043062198,7.7272727272727275,27.988038277511958,28.85167464114832
1213,Normal,1.3010502953906438,4.429470005293738,3.990037393278654,0.028116028708134,8.99587320574162,-0.4080502392344496,7.3253588516746415,27.760765550239235,25.06459330143541
1214,Normal,1.681572713461161,6.073281113130148,6.8364824907784545,-0.021214114832535862,9.098355263157895,0.5270095693779902,11.074162679425838,40.421052631578945,68.33014354066987
1215,Normal,2.268052197348947,7.181645722117007,6.611156799303631,-0.3585287081339712,9.11212320574163,0.7671830143540674,11.404306220095695,38.538277511961724,38.5
1216,Normal,1.3608982519346566,3.301236721765617,4.889266879660639,-0.12660287081339716,9.090520334928225,-0.03708133971291888,7.222488038277512,20.320574162679428,30.751196172248804
1217,Normal,1.135681647915662,2.86221531524565,4.4030988202149635,-0.052398325358851666,9.07436602870813,0.11188995215311007,7.380382775119617,15.95933014354067,28.24641148325359
1218,Normal,0.8346755488658014,2.288425310859832,3.428018860373536,-0.10589712918660289,9.080257177033493,-0.12543062200956945,4.988038277511961,15.186602870813399,21.08373205741627
1219,Normal,1.030975474633768,2.345199356256183,3.5593419549553715,0.09977870813397129,8.995765550239232,0.07877392344497608,6.035885167464115,14.638755980861243,20.662679425837318
1220,Normal,1.1166949688875107,2.523296102802469,4.6831688950671495,-0.4322667464114829,9.091315789473686,-0.10742224880382813,7.636363636363637,17.12200956937799,31.30622009569378
1221,Normal,1.5418961957180068,3.1286373428852396,3.9753289477205107,-0.22743421052631585,9.182990430622013,-0.20577751196172261,9.966507177033492,22.57894736842106,24.94019138755981
1222,Normal,1.8793555291492967,3.842994343405501,4.8334289934087815,0.2536303827751196,9.231076555023924,0.15465909090909088,13.332535885167463,25.07177033492823,34.5622009569378
