sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y,std_gyro_z,std_gyro_x,std_gyro_y,mean_gyro_z,mean_gyro_x,mean_gyro_y,range_gyro_z,range_gyro_x,range_gyro_y
703,Normal,1.3658592455183411,3.9205102810839936,3.3892909539892373,-0.2865370813397128,9.031255980861241,-0.41867822966507134,7.562200956937799,23.68421052631579,19.679425837320572,0.052184190223648716,0.15867549766917288,0.07343038174900757,-0.005824468085106386,-0.009000000000000006,0.0023031914893616944,0.3425531914893616,0.7170212765957447,0.4446808510638297
704,Normal,1.6459418270002764,5.1253617831590335,4.757611167391774,-0.3603767942583729,9.009306220095697,-0.3441088516746414,9.306220095693782,31.88277511961722,23.533492822966508,0.07684235029414972,0.2550046050077386,0.1140605720406381,-0.002904255319148939,-0.0015159574468085128,0.008909574468085112,0.4085106382978722,1.2563829787234042,0.6585106382978723
705,Normal,1.5486733039972016,4.3554238687636815,4.6425925468666955,-0.2601315789473684,9.004964114832537,-0.4456877990430624,8.921052631578949,30.30622009569378,27.822966507177036,0.07428356038861089,0.23082473640289283,0.09630719677329748,-0.003840425531914898,0.005888297872340432,-0.004574468085106384,0.451063829787234,1.204255319148936,0.626595744680851
706,Normal,1.5363825628104193,4.312519601769611,4.342332185280886,-0.38448564593301426,9.011543062200952,-0.4452571770334926,9.452153110047846,25.61004784688995,24.10287081339713,0.05328691429744979,0.24710380385054537,0.11784539168163691,-0.0033297872340425526,0.028632978723404267,0.01734574468085106,0.2946808510638297,1.3191489361702127,0.65
707,Normal,2.1862697015821326,7.996652412814482,7.399832500832719,-0.2667763157894737,9.000311004784683,-0.2875538277511962,12.303827751196174,54.504784688995215,40.06459330143541,0.09871606952995438,0.27722353788788495,0.15654387589570465,-0.0007234042553191481,-0.0275,-0.02643085106382978,0.577659574468085,1.5085106382978724,0.9627659574468086
708,Normal,4.079791643473995,9.765887855148762,14.256838864412458,-0.40049043062200995,9.013301435406692,-0.47011363636363657,57.41387559808612,93.89712918660288,156.66985645933013,0.17947019033070827,0.6179546116790106,0.16222830124118953,-0.0018191489361702056,0.009797872340425534,0.019579787234042564,1.7861702127659576,8.605319148936172,1.2148936170212767
709,Normal,2.779678963619985,7.691519080831758,9.8030231684706,-0.3512679425837321,8.984599282296655,-0.37462320574162666,23.344497607655505,63.00239234449761,110.00956937799043,0.16663090078928267,0.3719449865139334,0.17808159919358904,-0.0030691489361702263,-0.01704255319148936,0.0015478723404255296,1.3170212765957445,3.6648936170212765,1.3840425531914893
710,Normal,1.4278815655039967,4.682497461080602,4.116309927874517,-0.3025657894736843,8.992978468899523,-0.3620693779904303,7.657894736842106,28.081339712918655,26.088516746411482,0.04524484274176858,0.18122590249868836,0.10092079314485372,-0.0026755319148936167,-0.004473404255319145,0.012313829787234038,0.2936170212765956,0.8712765957446809,0.5648936170212766
711,Normal,1.5650853353502843,4.720842922113031,4.48369436348811,-0.2434270334928231,9.04997607655502,-0.38568181818181807,9.057416267942584,29.157894736842106,26.0622009569378,0.0554885584616968,0.19038376407838886,0.09882038661521685,-0.0055212765957446805,0.00886170212765958,-0.00940425531914893,0.3382978723404254,1.048936170212766,0.5148936170212765
712,Normal,1.8971905962401705,5.45731247828293,5.463639178752339,-0.26415071770334925,8.975311004784688,-0.3206877990430619,11.155502392344498,36.600478468899524,30.43540669856459,0.05472731965934902,0.2995126553053666,0.15800469701785907,0.0004255319148936176,0.020425531914893623,0.03546808510638298,0.28617021276595744,1.402127659574468,0.9148936170212765
713,Normal,1.9162270612237688,5.959580919718395,6.50391954120885,-0.354976076555024,9.056764354066981,-0.4470155502392341,15.064593301435407,39.97846889952153,56.83253588516746,0.08677926437960859,0.3332143145586417,0.1920106803578961,0.00714361702127659,-0.01392553191489362,-0.01826595744680851,0.5276595744680851,1.6053191489361702,0.9851063829787234
714,Normal,1.6153007647300628,4.030288690496947,3.878967422926146,-0.3718720095693782,8.97920454545455,-0.4012200956937799,8.588516746411482,23.99043062200957,20.90430622009569,0.04974416052838006,0.22402624633648327,0.10712916843401865,-0.004276595744680849,-0.024015957446808497,0.0011861702127659577,0.2744680851063829,1.204255319148936,0.5648936170212766
715,Normal,1.4228484372286407,3.9948220474153304,3.598135447033426,-0.31621411483253575,9.036028708133987,-0.34499999999999986,7.880382775119617,20.58612440191387,19.198564593301434,0.04674817875442977,0.18406313513998446,0.10617346510459319,-0.0006914893617021253,0.013132978723404251,-0.00803723404255319,0.2808510638297871,0.9957446808510639,0.5372340425531914
716,Normal,2.2066860895529503,6.327216439521402,7.937903514302567,-0.2457236842105263,8.884425837320576,-0.5693421052631578,17.645933014354064,61.97846889952153,86.58612440191388,0.1511486996239418,0.30999627689626824,0.12930976623190502,-0.023946808510638285,-0.005388297872340424,0.022441489361702094,1.1127659574468085,2.3074468085106385,1.0329787234042553
717,Normal,2.7581709319881935,7.486431894904951,9.679660406146338,-0.23393540669856452,9.090059808612445,-0.09632775119617222,27.583732057416267,96.14593301435407,117.33732057416269,0.13045346920383988,0.37924706590022966,0.1833103245871974,0.0141595744680851,0.03217553191489363,-0.0008191489361702206,1.307446808510638,3.324468085106383,1.6819148936170212
718,Normal,2.0196721366585777,6.3140167423525595,5.9149530230776435,-0.34482655502392334,9.026925837320576,-0.2945394736842108,13.892344497607656,44.77990430622009,51.09569377990432,0.08217695981240339,0.25354599434207015,0.1434399810065791,-0.004510638297872341,-0.038542553191489366,-0.003021276595744683,0.5606382978723404,2.003191489361702,0.9223404255319149
719,Normal,2.0471245519527486,7.62027490327287,5.649715787168754,-0.20521531100478485,9.050980861244017,-0.14432416267942585,12.279904306220097,46.07416267942583,35.39473684210527,0.07489407700080111,0.2688676969822558,0.17606072567804196,0.004505319148936169,0.0024095744680851035,-0.021101063829787235,0.4053191489361701,1.4595744680851064,0.9734042553191489
720,Normal,2.252749668380664,7.788818873274433,6.471142589872004,-0.32493421052631566,9.081363636363639,-0.2695155502392345,14.665071770334928,53.07177033492823,42.05980861244019,0.08507859257057745,0.29619249904590156,0.17052904000075486,0.011265957446808503,-0.20243085106382996,0.009414893617021285,0.426595744680851,1.5063829787234044,1.1861702127659575
721,Normal,2.583586114256474,7.920068720736143,7.283940527364855,-0.3580023923444977,9.082344497607663,-0.21559210526315786,16.995215311004785,64.72488038277513,51.229665071770334,0.10207999203312379,0.3381235934649394,0.17276633007782702,0.022398936170212772,-0.12006914893617017,0.028021276595744674,0.6329787234042552,1.7351063829787232,0.8074468085106382
722,Normal,2.4946440580662292,7.0234557093215075,7.980351348327905,-0.4117583732057414,9.062691387559816,-0.17840909090909102,21.610047846889955,44.81578947368421,78.02153110047847,0.08009670887510131,0.30040351111509367,0.1615713325147163,-0.0002074468085106347,-0.09080319148936164,0.048180851063829785,0.5936170212765957,1.7127659574468086,0.9606382978723405
723,Normal,2.7680153750992664,8.787530118425076,10.449529962466375,-0.14306220095693775,9.127990430622008,0.5442165071770332,18.418660287081337,64.38038277511961,83.96172248803828,0.10664625166562965,0.4136100072267627,0.20132935479651148,0.018654255319148928,0.26200000000000007,0.060404255319148926,0.8914893617021276,2.247872340425532,1.327659574468085
724,Normal,1.8379570107871273,5.487832536902588,6.851362553729306,-0.14136363636363636,9.132888755980861,-0.46145933014354057,10.73444976076555,30.270334928229666,41.004784688995215,0.07246802916769324,0.4052269100779957,0.14553384523918256,0.051723404255319114,0.3363244680851063,-0.02411170212765958,0.3893617021276595,2.2914893617021272,0.7478723404255319
725,Normal,2.746788990752632,8.404860393038446,9.455487374790422,0.13095095693779907,9.241638755980853,-0.21976674641148328,20.88755980861244,50.2200956937799,80.99760765550239,0.09399235974812997,0.355993788578026,0.18666567815725427,0.08779255319148933,0.3964202127659573,-0.02054255319148934,0.553191489361702,2.128723404255319,0.953191489361702
726,Normal,2.2416158691131707,7.428545666414292,6.528106685514031,0.189688995215311,9.155938995215308,-0.4952153110047844,14.389952153110048,52.303827751196174,41.39234449760765,0.0662835154212979,0.3289590051987151,0.16695141817100287,0.07351063829787231,0.39360106382978727,0.0008457446808510615,0.41170212765957437,1.823404255319149,1.0414893617021277
727,Normal,3.0034084470881615,10.83330384887034,8.767166526114387,0.3124760765550239,9.241238038277507,-0.4305143540669857,18.619617224880383,70.5,47.79665071770334,0.10157458763383584,0.40834917631674333,0.2251795160917432,0.10427659574468086,0.39454255319148906,-0.09263297872340419,0.5659574468085106,1.9489361702127659,1.1680851063829787
