date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
2021-02-24T08:30:28.943Z,1.9159574468085103,0.1819148936170213,-0.1372340425531915,25
2021-02-24T08:30:28.954Z,1.7468085106382978,0.006382978723404255,-0.1914893617021277,25
2021-02-24T08:30:28.964Z,1.7042553191489362,0.02127659574468085,-0.15319148936170213,25
2021-02-24T08:30:28.975Z,1.6170212765957446,-0.035106382978723406,-0.2872340425531915,25
2021-02-24T08:30:28.985Z,1.3531914893617023,-0.1595744680851064,-0.3914893617021277,25
2021-02-24T08:30:28.996Z,1.1851063829787234,0.009574468085106385,-0.45,25
2021-02-24T08:30:29.006Z,0.903191489361702,0.01808510638297872,-0.3978723404255319,25
2021-02-24T08:30:29.017Z,0.6127659574468085,-0.10425531914893617,-0.4904255319148936,25
2021-02-24T08:30:29.027Z,0.2478723404255319,-0.14468085106382975,-0.4957446808510638,25
2021-02-24T08:30:29.038Z,-0.07021276595744681,-0.2170212765957447,-0.6234042553191489,25
2021-02-24T08:30:29.049Z,-0.35638297872340424,-0.2574468085106383,-0.5159574468085106,25
2021-02-24T08:30:29.059Z,-0.6436170212765957,-0.16382978723404254,-0.524468085106383,25
2021-02-24T08:30:29.070Z,-0.8882978723404256,-0.11595744680851065,-0.5670212765957446,25
2021-02-24T08:30:29.080Z,-1.0606382978723403,-0.22234042553191488,-0.6095744680851064,25
2021-02-24T08:30:29.091Z,-1.2851063829787237,-0.2553191489361702,-0.6095744680851064,25
2021-02-24T08:30:29.101Z,-1.501063829787234,-0.1893617021276596,-0.6521276595744679,25
2021-02-24T08:30:29.112Z,-1.7095744680851064,-0.06382978723404255,-0.6010638297872339,25
2021-02-24T08:30:29.122Z,-1.7414893617021276,-0.18085106382978725,-0.5797872340425532,25
2021-02-24T08:30:29.133Z,-1.7904255319148936,-0.1829787234042553,-0.5053191489361702,25
2021-02-24T08:30:29.144Z,-1.8648936170212769,-0.061702127659574474,-0.5691489361702128,25
2021-02-24T08:30:29.154Z,-1.901063829787234,-0.059574468085106386,-0.6212765957446809,25
2021-02-24T08:30:29.165Z,-1.9106382978723404,-0.19574468085106386,-0.5797872340425532,25
2021-02-24T08:30:29.175Z,-1.8968085106382981,-0.11170212765957446,-0.5117021276595745,25
2021-02-24T08:30:29.186Z,-1.8563829787234043,0.013829787234042552,-0.4489361702127659,25
2021-02-24T08:30:29.196Z,-1.8138297872340423,0.08191489361702127,-0.3627659574468085,25
2021-02-24T08:30:29.207Z,-1.6478723404255318,-0.17127659574468085,-0.3095744680851064,25
2021-02-24T08:30:29.217Z,-1.474468085106383,-0.2734042553191489,-0.2521276595744681,25
2021-02-24T08:30:29.228Z,-1.2946808510638297,-0.0053191489361702135,-0.1074468085106383,25
2021-02-24T08:30:29.239Z,-1.0936170212765957,0.2829787234042553,-0.04574468085106383,25
2021-02-24T08:30:29.249Z,-0.8074468085106383,-0.18085106382978725,-0.1776595744680851,25
2021-02-24T08:30:29.260Z,-0.6138297872340426,-0.19361702127659572,-0.014893617021276596,25
2021-02-24T08:30:29.270Z,-0.4319148936170213,0.07021276595744681,0.16063829787234046,25
2021-02-24T08:30:29.281Z,-0.2797872340425532,0.06063829787234042,0.2723404255319149,25
2021-02-24T08:30:29.291Z,-0.11382978723404255,-0.2074468085106383,0.3127659574468085,25
2021-02-24T08:30:29.302Z,-0.0925531914893617,0.125531914893617,0.34574468085106386,25
2021-02-24T08:30:29.312Z,-0.03404255319148936,-0.03404255319148936,0.12127659574468085,25
2021-02-24T08:30:29.323Z,0.0031914893617021275,-0.2531914893617021,0.1925531914893617,25
2021-02-24T08:30:29.334Z,-0.09574468085106384,0.06702127659574468,0.45106382978723397,25
2021-02-24T08:30:29.344Z,-0.26063829787234044,0.1127659574468085,0.44361702127659575,25
2021-02-24T08:30:29.355Z,-0.3776595744680851,0.07659574468085106,0.2031914893617021,25
2021-02-24T08:30:29.365Z,-0.502127659574468,-0.17446808510638298,0.12340425531914892,25
2021-02-24T08:30:29.376Z,-0.7095744680851064,-0.248936170212766,0.23404255319148934,25
2021-02-24T08:30:29.386Z,-0.8180851063829787,0.2191489361702128,0.3702127659574468,25
2021-02-24T08:30:29.397Z,-0.9382978723404256,0.35,0.24468085106382975,25
2021-02-24T08:30:29.407Z,-0.9553191489361702,-0.3776595744680851,0.22234042553191488,25
2021-02-24T08:30:29.418Z,-1.0159574468085106,-0.21808510638297876,0.34574468085106386,25
2021-02-24T08:30:29.429Z,-1.1212765957446809,0.42659574468085104,0.3180851063829787,25
2021-02-24T08:30:29.438Z,-1.2329787234042553,0.1776595744680851,0.28085106382978725,25
2021-02-24T08:30:29.448Z,-1.2627659574468084,-0.29893617021276603,0.11595744680851065,25
2021-02-24T08:30:29.457Z,-1.2585106382978724,-0.5340425531914894,0.08829787234042552,25
2021-02-24T08:30:29.467Z,-1.2255319148936168,-0.03404255319148936,0.34574468085106386,25
2021-02-24T08:30:29.476Z,-1.1159574468085107,0.2127659574468085,0.4170212765957447,25
2021-02-24T08:30:29.486Z,-0.8882978723404256,-0.06702127659574468,0.25851063829787235,25
2021-02-24T08:30:29.495Z,-0.6978723404255319,-0.3319148936170213,0.07872340425531915,25
2021-02-24T08:30:29.505Z,-0.6074468085106383,-0.14468085106382975,0.2531914893617021,25
2021-02-24T08:30:29.514Z,-0.5553191489361702,0.4542553191489362,0.3180851063829787,25
2021-02-24T08:30:29.524Z,-0.2978723404255319,0.030851063829787237,0.14893617021276595,25
2021-02-24T08:30:29.533Z,-0.12446808510638298,-0.16808510638297872,0.16914893617021276,25
2021-02-24T08:30:29.543Z,-0.06489361702127659,0.1553191489361702,0.2127659574468085,25
2021-02-24T08:30:29.553Z,0.029787234042553193,0.0797872340425532,0.15425531914893614,25
2021-02-24T08:30:29.562Z,0.12234042553191488,0.07659574468085106,0.05,25
2021-02-24T08:30:29.572Z,0.14574468085106382,0.10851063829787234,0.002127659574468085,25
2021-02-24T08:30:29.581Z,0.2478723404255319,-0.061702127659574474,-0.0053191489361702135,25
2021-02-24T08:30:29.591Z,0.4106382978723404,-0.00425531914893617,-0.06914893617021277,25
2021-02-24T08:30:29.600Z,0.475531914893617,-0.04361702127659575,-0.09148936170212764,25
2021-02-24T08:30:29.610Z,0.4563829787234043,0.125531914893617,-0.048936170212765966,25
2021-02-24T08:30:29.619Z,0.5117021276595745,0.01276595744680851,-0.12127659574468085,25
2021-02-24T08:30:29.629Z,0.5393617021276595,-0.0574468085106383,-0.3670212765957447,25
2021-02-24T08:30:29.638Z,0.55,-0.15,-0.4031914893617021,25
2021-02-24T08:30:29.648Z,0.4382978723404256,0.02234042553191489,-0.3531914893617021,25
2021-02-24T08:30:29.657Z,0.3,0.09893617021276596,-0.28085106382978725,25
2021-02-24T08:30:29.667Z,0.2191489361702128,0.13191489361702127,-0.30531914893617024,25
2021-02-24T08:30:29.677Z,0.03723404255319149,0.006382978723404255,-0.4095744680851064,25
2021-02-24T08:30:29.686Z,-0.14574468085106382,0.03723404255319149,-0.44468085106382976,25
2021-02-24T08:30:29.696Z,-0.3340425531914893,0.02234042553191489,-0.45106382978723397,25
2021-02-24T08:30:29.705Z,-0.5595744680851064,-0.15319148936170213,-0.3914893617021277,25
2021-02-24T08:30:29.715Z,-0.7978723404255319,0.25851063829787235,-0.2702127659574468,25
2021-02-24T08:30:29.724Z,-1.0329787234042551,-0.10638297872340426,-0.2968085106382979,25
2021-02-24T08:30:29.734Z,-1.2042553191489362,0.015957446808510637,-0.23404255319148934,25
2021-02-24T08:30:29.743Z,-1.3829787234042554,-0.2095744680851064,-0.1574468085106383,25
2021-02-24T08:30:29.753Z,-1.4691489361702128,-0.1074468085106383,-0.11914893617021274,25
2021-02-24T08:30:29.762Z,-1.5414893617021277,-0.30851063829787234,-0.041489361702127664,25
2021-02-24T08:30:29.772Z,-1.5723404255319149,0.0010638297872340426,0.1095744680851064,25
2021-02-24T08:30:29.782Z,-1.4872340425531916,0.42659574468085104,0.2095744680851064,25
2021-02-24T08:30:29.791Z,-1.2595744680851064,-0.5202127659574468,0.14148936170212767,25
2021-02-24T08:30:29.801Z,-1.0340425531914894,-0.624468085106383,0.2968085106382979,25
2021-02-24T08:30:29.810Z,-0.8531914893617021,-0.09574468085106384,0.4957446808510638,25
2021-02-24T08:30:29.820Z,-0.524468085106383,-0.4478723404255319,0.3712765957446809,25
2021-02-24T08:30:29.829Z,-0.2702127659574468,0.7074468085106383,0.4127659574468085,25
2021-02-24T08:30:29.839Z,0.15106382978723404,0.3542553191489361,0.2851063829787234,25
2021-02-24T08:30:29.848Z,0.5936170212765958,-0.7276595744680852,0.502127659574468,25
2021-02-24T08:30:29.858Z,0.7882978723404256,-0.01276595744680851,0.5085106382978724,25
2021-02-24T08:30:29.867Z,1.0436170212765958,-0.1776595744680851,0.32553191489361705,25
2021-02-24T08:30:29.877Z,1.1457446808510638,-0.06914893617021277,0.3574468085106383,25
2021-02-24T08:30:29.886Z,1.2436170212765958,0.5223404255319148,0.4127659574468085,25
2021-02-24T08:30:29.896Z,1.2765957446808511,-0.2648936170212766,0.22127659574468084,25
2021-02-24T08:30:29.906Z,1.1585106382978725,-0.9531914893617022,0.2127659574468085,25
2021-02-24T08:30:29.915Z,0.8542553191489362,0.6627659574468086,0.5361702127659574,25
2021-02-24T08:30:29.925Z,0.6617021276595745,0.4329787234042553,0.15212765957446808,25
2021-02-24T08:30:29.934Z,0.3946808510638298,-0.6936170212765957,0.04680851063829787,25
