date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
2021-02-24T10:13:29.277Z,-0.674468085106383,-0.01808510638297872,0.058510638297872335,25
2021-02-24T10:13:29.288Z,-0.5893617021276596,0.01914893617021277,0.059574468085106386,25
2021-02-24T10:13:29.299Z,-0.5063829787234042,-0.01914893617021277,0.04680851063829787,25
2021-02-24T10:13:29.309Z,-0.35106382978723405,-0.06702127659574468,0.05106382978723404,25
2021-02-24T10:13:29.320Z,-0.30425531914893617,-0.0851063829787234,0.04787234042553192,25
2021-02-24T10:13:29.331Z,-0.15638297872340426,-0.04574468085106383,0.0797872340425532,25
2021-02-24T10:13:29.341Z,-0.02021276595744681,0.07765957446808511,0.07659574468085106,25
2021-02-24T10:13:29.352Z,0.1478723404255319,0.02234042553191489,0.05106382978723404,25
2021-02-24T10:13:29.363Z,0.24468085106382975,-0.02234042553191489,0.04042553191489362,25
2021-02-24T10:13:29.373Z,0.3202127659574468,-0.10851063829787234,0.009574468085106385,25
2021-02-24T10:13:29.384Z,0.3797872340425532,0.0851063829787234,0.1148936170212766,25
2021-02-24T10:13:29.395Z,0.44361702127659575,0.0,0.029787234042553193,25
2021-02-24T10:13:29.405Z,0.4478723404255319,0.1351063829787234,0.12340425531914892,25
2021-02-24T10:13:29.416Z,0.4851063829787234,-0.11702127659574467,-0.01702127659574468,25
2021-02-24T10:13:29.427Z,0.4936170212765957,-0.0425531914893617,0.02234042553191489,25
2021-02-24T10:13:29.437Z,0.41595744680851066,-0.01276595744680851,0.039361702127659576,25
2021-02-24T10:13:29.448Z,0.3723404255319149,0.02872340425531915,0.10106382978723404,25
2021-02-24T10:13:29.459Z,0.3478723404255319,-0.0031914893617021275,0.08936170212765958,25
2021-02-24T10:13:29.469Z,0.30425531914893617,0.058510638297872335,0.1202127659574468,25
2021-02-24T10:13:29.480Z,0.30638297872340425,-0.048936170212765966,0.05638297872340425,25
2021-02-24T10:13:29.491Z,0.2712765957446808,-0.031914893617021274,0.06702127659574468,25
2021-02-24T10:13:29.501Z,0.22340425531914893,0.00425531914893617,0.05638297872340425,25
2021-02-24T10:13:29.512Z,0.18617021276595744,-0.05319148936170213,0.014893617021276596,25
2021-02-24T10:13:29.523Z,0.1702127659574468,0.00851063829787234,0.08404255319148936,25
2021-02-24T10:13:29.533Z,0.1202127659574468,-0.058510638297872335,0.08617021276595745,25
2021-02-24T10:13:29.544Z,0.15319148936170213,-0.02234042553191489,0.061702127659574474,25
2021-02-24T10:13:29.555Z,0.09893617021276596,0.02021276595744681,0.015957446808510637,25
2021-02-24T10:13:29.565Z,0.08297872340425531,-0.002127659574468085,-0.010638297872340424,25
2021-02-24T10:13:29.576Z,0.1095744680851064,-0.02553191489361702,-0.0574468085106383,25
2021-02-24T10:13:29.587Z,0.0425531914893617,-0.1574468085106383,-0.04042553191489362,25
2021-02-24T10:13:29.597Z,0.08404255319148936,0.009574468085106385,0.039361702127659576,25
2021-02-24T10:13:29.608Z,0.052127659574468084,0.00851063829787234,-0.013829787234042552,25
2021-02-24T10:13:29.619Z,0.010638297872340424,0.039361702127659576,-0.052127659574468084,25
2021-02-24T10:13:29.629Z,0.0031914893617021275,-0.16595744680851066,-0.13404255319148936,25
2021-02-24T10:13:29.640Z,-0.041489361702127664,0.08936170212765958,-0.03723404255319149,25
2021-02-24T10:13:29.651Z,0.05106382978723404,-0.07553191489361702,-0.198936170212766,25
2021-02-24T10:13:29.661Z,0.01914893617021277,-0.2202127659574468,-0.13404255319148936,25
2021-02-24T10:13:29.672Z,0.01276595744680851,0.08404255319148936,-0.02021276595744681,25
2021-02-24T10:13:29.683Z,-0.0031914893617021275,0.06702127659574468,-0.04574468085106383,25
2021-02-24T10:13:29.693Z,0.052127659574468084,-0.1776595744680851,-0.25638297872340426,25
2021-02-24T10:13:29.704Z,0.07659574468085106,-0.00425531914893617,-0.2372340425531915,25
2021-02-24T10:13:29.715Z,0.058510638297872335,-0.2478723404255319,-0.3180851063829787,25
2021-02-24T10:13:29.725Z,0.010638297872340424,-0.2202127659574468,-0.18829787234042555,25
2021-02-24T10:13:29.736Z,0.04042553191489362,-0.08723404255319149,-0.2191489361702128,25
2021-02-24T10:13:29.747Z,-0.08723404255319149,0.09787234042553193,-0.23617021276595745,25
2021-02-24T10:13:29.757Z,-0.07765957446808511,-0.198936170212766,-0.2819148936170213,25
2021-02-24T10:13:29.768Z,-0.0851063829787234,-0.16702127659574467,-0.3478723404255319,25
2021-02-24T10:13:29.779Z,-0.1553191489361702,-0.14574468085106382,-0.3670212765957447,25
2021-02-24T10:13:29.788Z,-0.22872340425531915,0.07234042553191489,-0.3,25
2021-02-24T10:13:29.797Z,-0.11808510638297873,-0.4127659574468085,-0.5212765957446809,25
2021-02-24T10:13:29.807Z,-0.3351063829787234,0.041489361702127664,-0.22659574468085106,25
2021-02-24T10:13:29.816Z,-0.16914893617021276,-0.08617021276595745,-0.23617021276595745,25
2021-02-24T10:13:29.826Z,-0.13617021276595745,-0.28829787234042553,-0.3723404255319149,25
2021-02-24T10:13:29.835Z,-0.1478723404255319,0.014893617021276596,-0.3893617021276596,25
2021-02-24T10:13:29.845Z,-0.0627659574468085,-0.1797872340425532,-0.3340425531914893,25
2021-02-24T10:13:29.854Z,-0.0627659574468085,0.00425531914893617,-0.3914893617021277,25
2021-02-24T10:13:29.863Z,0.03723404255319149,-0.08404255319148936,-0.3659574468085106,25
2021-02-24T10:13:29.873Z,0.10425531914893617,-0.1914893617021277,-0.39361702127659576,25
2021-02-24T10:13:29.882Z,0.1553191489361702,-0.3680851063829787,-0.4,25
2021-02-24T10:13:29.892Z,0.18085106382978725,0.2106382978723404,-0.21382978723404256,25
2021-02-24T10:13:29.901Z,0.2648936170212766,0.1351063829787234,-0.1925531914893617,25
2021-02-24T10:13:29.911Z,0.28085106382978725,-0.3393617021276596,-0.4340425531914894,25
2021-02-24T10:13:29.920Z,0.3723404255319149,-0.3755319148936169,-0.4574468085106383,25
2021-02-24T10:13:29.930Z,0.2680851063829787,-0.02553191489361702,-0.3351063829787234,25
2021-02-24T10:13:29.939Z,0.16702127659574467,0.274468085106383,-0.1723404255319149,25
2021-02-24T10:13:29.948Z,0.16382978723404254,-0.15319148936170213,-0.1776595744680851,25
2021-02-24T10:13:29.958Z,0.1095744680851064,-0.6117021276595744,-0.3074468085106383,25
2021-02-24T10:13:29.967Z,-0.041489361702127664,0.08617021276595745,-0.10425531914893617,25
2021-02-24T10:13:29.977Z,-0.2797872340425532,0.8021276595744681,-0.01702127659574468,25
2021-02-24T10:13:29.986Z,-0.08191489361702127,-0.0010638297872340426,-0.2127659574468085,25
2021-02-24T10:13:29.996Z,-0.1478723404255319,-0.9276595744680852,-0.3031914893617021,25
2021-02-24T10:13:30.005Z,-0.04042553191489362,0.00425531914893617,0.058510638297872335,25
