date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
2021-04-16T14:04:30.074Z,0.0340425531914893,-0.5180851063829788,0.0489361702127659,25
2021-04-16T14:04:30.084Z,0.1170212765957446,-0.5702127659574469,0.2159574468085106,25
2021-04-16T14:04:30.094Z,0.0574468085106383,-0.7882978723404256,-0.1936170212765957,25
2021-04-16T14:04:30.104Z,0.0329787234042553,-0.2031914893617021,0.176595744680851,25
2021-04-16T14:04:30.114Z,0.05,-0.5765957446808511,0.202127659574468,25
2021-04-16T14:04:30.124Z,0.002127659574468,-0.1712765957446808,-0.0968085106382978,25
2021-04-16T14:04:30.134Z,0.0893617021276595,-0.3351063829787234,0.3127659574468085,25
2021-04-16T14:04:30.145Z,0.0457446808510638,-0.1042553191489361,0.0904255319148936,25
2021-04-16T14:04:30.155Z,0.0085106382978723,-0.1904255319148936,-0.0882978723404255,25
2021-04-16T14:04:30.165Z,-0.0095744680851063,-0.0840425531914893,0.2159574468085106,25
2021-04-16T14:04:30.175Z,-0.1106382978723404,0.2,-0.0127659574468085,25
2021-04-16T14:04:30.185Z,0.0117021276595744,-0.3234042553191489,-0.0861702127659574,25
2021-04-16T14:04:30.195Z,0.052127659574468,-0.0829787234042553,0.0446808510638297,25
2021-04-16T14:04:30.205Z,0.0734042553191489,-0.4063829787234042,-0.0968085106382978,25
2021-04-16T14:04:30.215Z,0.1297872340425531,-0.3159574468085106,0.0531914893617021,25
2021-04-16T14:04:30.225Z,0.1425531914893617,-0.8021276595744681,-0.0627659574468085,25
2021-04-16T14:04:30.235Z,0.0542553191489361,-0.698936170212766,-0.2127659574468085,25
2021-04-16T14:04:30.246Z,0.0340425531914893,-0.8776595744680851,-0.0138297872340425,25
2021-04-16T14:04:30.256Z,-0.0734042553191489,-1.00531914893617,-0.1053191489361702,25
2021-04-16T14:04:30.266Z,-0.1425531914893617,-0.7648936170212766,-0.001063829787234,25
2021-04-16T14:04:30.276Z,-0.0531914893617021,-1.252127659574468,-0.0351063829787234,25
2021-04-16T14:04:30.286Z,-0.0106382978723404,-1.0723404255319149,-0.15,25
2021-04-16T14:04:30.296Z,0.0638297872340425,-1.3063829787234045,0.0478723404255319,25
2021-04-16T14:04:30.306Z,0.0723404255319148,-1.1936170212765955,0.0468085106382978,25
2021-04-16T14:04:30.316Z,0.1202127659574468,-1.374468085106383,0.0691489361702127,25
2021-04-16T14:04:30.326Z,0.051063829787234,-1.374468085106383,0.0,25
2021-04-16T14:04:30.336Z,0.0712765957446808,-1.2925531914893618,0.101063829787234,25
2021-04-16T14:04:30.347Z,0.0712765957446808,-1.2872340425531914,0.1159574468085106,25
2021-04-16T14:04:30.357Z,0.0904255319148936,-0.9085106382978724,0.1723404255319149,25
2021-04-16T14:04:30.367Z,0.1361702127659574,-0.9319148936170212,0.3617021276595745,25
2021-04-16T14:04:30.377Z,0.1074468085106383,-0.6702127659574468,0.1170212765957446,25
2021-04-16T14:04:30.387Z,0.0957446808510638,-0.6702127659574468,0.4542553191489362,25
2021-04-16T14:04:30.397Z,0.0095744680851063,-0.4095744680851064,0.2478723404255319,25
2021-04-16T14:04:30.407Z,0.0180851063829787,-0.5861702127659575,0.1531914893617021,25
2021-04-16T14:04:30.417Z,0.0659574468085106,-0.6351063829787233,0.401063829787234,25
2021-04-16T14:04:30.427Z,0.0159574468085106,-0.3946808510638298,0.2425531914893617,25
2021-04-16T14:04:30.437Z,0.0946808510638297,-0.6553191489361702,0.2244680851063829,25
2021-04-16T14:04:30.448Z,0.0574468085106383,-0.3574468085106383,0.3117021276595744,25
2021-04-16T14:04:30.458Z,0.0574468085106383,-0.526595744680851,0.1861702127659574,25
2021-04-16T14:04:30.468Z,0.052127659574468,-0.5159574468085106,0.2829787234042553,25
2021-04-16T14:04:30.478Z,0.0106382978723404,-0.6340425531914894,0.1393617021276595,25
2021-04-16T14:04:30.488Z,-0.0329787234042553,-0.5393617021276595,0.1212765957446808,25
2021-04-16T14:04:30.498Z,-0.0287234042553191,-0.6021276595744681,0.202127659574468,25
2021-04-16T14:04:30.508Z,0.0191489361702127,-0.5574468085106383,0.1829787234042553,25
2021-04-16T14:04:30.518Z,0.076595744680851,-0.45,0.2212765957446808,25
2021-04-16T14:04:30.528Z,0.0904255319148936,-0.4563829787234043,0.1329787234042553,25
2021-04-16T14:04:30.539Z,0.1723404255319149,-0.4872340425531914,0.2425531914893617,25
2021-04-16T14:04:30.549Z,0.125531914893617,-0.4127659574468085,0.2680851063829787,25
