date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
2021-04-16T13:24:39.784Z,0.052127659574468,-0.4180851063829787,0.0489361702127659,25
2021-04-16T13:24:39.794Z,-0.0340425531914893,0.1202127659574468,-0.2170212765957447,25
2021-04-16T13:24:39.804Z,0.0446808510638297,-0.5414893617021277,0.0074468085106382,25
2021-04-16T13:24:39.814Z,0.0276595744680851,-0.0574468085106383,-0.0446808510638297,25
2021-04-16T13:24:39.824Z,0.0223404255319148,-0.6468085106382979,-0.3819148936170213,25
2021-04-16T13:24:39.834Z,0.0691489361702127,-0.3851063829787234,0.1489361702127659,25
2021-04-16T13:24:39.844Z,-0.0095744680851063,-0.7308510638297873,-0.3404255319148936,25
2021-04-16T13:24:39.854Z,-0.002127659574468,-0.6574468085106383,-0.2329787234042553,25
2021-04-16T13:24:39.864Z,0.0531914893617021,-0.6829787234042554,0.2648936170212766,25
2021-04-16T13:24:39.874Z,-0.0723404255319148,-0.7553191489361702,-0.4287234042553191,25
2021-04-16T13:24:39.884Z,0.05,-0.9351063829787234,0.0372340425531914,25
2021-04-16T13:24:39.894Z,0.0287234042553191,-0.7595744680851064,0.1659574468085106,25
2021-04-16T13:24:39.904Z,-0.0723404255319148,-0.8393617021276596,-0.3308510638297872,25
2021-04-16T13:24:39.914Z,0.052127659574468,-0.7723404255319148,0.1638297872340425,25
2021-04-16T13:24:39.924Z,0.0170212765957446,-0.7819148936170213,0.102127659574468,25
2021-04-16T13:24:39.934Z,-0.0297872340425531,-0.7882978723404256,-0.152127659574468,25
2021-04-16T13:24:39.944Z,0.0702127659574468,-0.7095744680851064,0.1351063829787234,25
2021-04-16T13:24:39.954Z,0.0085106382978723,-0.4904255319148936,0.125531914893617,25
2021-04-16T13:24:39.964Z,-0.0446808510638297,-0.524468085106383,0.0702127659574468,25
2021-04-16T13:24:39.974Z,-0.0595744680851063,-0.3287234042553191,0.0351063829787234,25
2021-04-16T13:24:39.984Z,-0.0063829787234042,-0.102127659574468,0.1680851063829787,25
2021-04-16T13:24:39.994Z,-0.0425531914893617,-0.298936170212766,-0.0063829787234042,25
2021-04-16T13:24:40.004Z,0.0680851063829787,0.0085106382978723,0.2340425531914893,25
2021-04-16T13:24:40.014Z,0.0180851063829787,0.1478723404255319,0.1340425531914893,25
2021-04-16T13:24:40.024Z,0.0617021276595744,0.1308510638297872,0.0574468085106383,25
2021-04-16T13:24:40.034Z,0.0648936170212765,0.2319148936170212,0.1244680851063829,25
2021-04-16T13:24:40.044Z,-0.0319148936170212,0.4063829787234042,0.0170212765957446,25
2021-04-16T13:24:40.054Z,-0.002127659574468,0.1106382978723404,-0.0925531914893617,25
